store_id,item_id,wm_yr_wk,sell_price
CA_3,HOBBIES_2_002,11121,1.97
CA_3,HOBBIES_2_002,11122,1.97
CA_3,HOBBIES_2_002,11123,1.97
CA_3,HOBBIES_2_002,11124,1.97
CA_3,HOBBIES_2_002,11125,1.97
CA_3,HOBBIES_2_002,11126,1.97
CA_3,HOBBIES_2_002,11127,1.97
CA_3,HOBBIES_2_002,11128,1.97
CA_3,HOBBIES_2_002,11129,1.97
CA_3,HOBBIES_2_002,11130,1.97
CA_3,HOBBIES_2_002,11131,1.97
CA_3,HOBBIES_2_002,11132,1.97
CA_3,HOBBIES_2_002,11133,1.97
CA_3,HOBBIES_2_002,11134,1.97
CA_3,HOBBIES_2_002,11135,1.97
CA_3,HOBBIES_2_002,11136,1.97
CA_3,HOBBIES_2_002,11137,1.97
CA_3,HOBBIES_2_002,11138,1.97
CA_3,HOBBIES_2_002,11139,1.97
CA_3,HOBBIES_2_002,11140,1.97
CA_3,HOBBIES_2_002,11141,1.97
CA_3,HOBBIES_2_002,11142,1.97
CA_3,HOBBIES_2_002,11143,1.97
CA_3,HOBBIES_2_002,11144,1.97
CA_3,HOBBIES_2_002,11145,1.97
CA_3,HOBBIES_2_002,11146,1.97
CA_3,HOBBIES_2_002,11147,1.97
CA_3,HOBBIES_2_002,11148,1.97
CA_3,HOBBIES_2_002,11149,1.97
CA_3,HOBBIES_2_002,11150,1.97
CA_3,HOBBIES_2_002,11151,1.97
CA_3,HOBBIES_2_002,11152,1.97
CA_3,HOBBIES_2_002,11201,1.97
CA_3,HOBBIES_2_002,11202,1.97
CA_3,HOBBIES_2_002,11203,1.97
CA_3,HOBBIES_2_002,11204,1.97
CA_3,HOBBIES_2_002,11205,1.97
CA_3,HOBBIES_2_002,11206,1.97
CA_3,HOBBIES_2_002,11207,1.97
CA_3,HOBBIES_2_002,11208,1.97
CA_3,HOBBIES_2_002,11209,1.97
CA_3,HOBBIES_2_002,11210,1.97
CA_3,HOBBIES_2_002,11211,1.97
CA_3,HOBBIES_2_002,11212,1.97
CA_3,HOBBIES_2_002,11213,1.97
CA_3,HOBBIES_2_002,11214,1.97
CA_3,HOBBIES_2_002,11215,1.97
CA_3,HOBBIES_2_002,11216,1.97
CA_3,HOBBIES_2_002,11217,1.97
CA_3,HOBBIES_2_002,11218,1.97
CA_3,HOBBIES_2_002,11219,1.97
CA_3,HOBBIES_2_002,11220,1.97
CA_3,HOBBIES_2_002,11221,1.97
CA_3,HOBBIES_2_002,11222,1.97
CA_3,HOBBIES_2_002,11223,1.97
CA_3,HOBBIES_2_002,11224,1.97
CA_3,HOBBIES_2_002,11225,1.97
CA_3,HOBBIES_2_002,11226,1.97
CA_3,HOBBIES_2_002,11227,1.97
CA_3,HOBBIES_2_002,11228,1.97
CA_3,HOBBIES_2_002,11229,1.97
CA_3,HOBBIES_2_002,11230,1.97
CA_3,HOBBIES_2_002,11231,1.97
CA_3,HOBBIES_2_002,11232,1.97
CA_3,HOBBIES_2_002,11233,1.97
CA_3,HOBBIES_2_002,11234,1.97
CA_3,HOBBIES_2_002,11235,1.97
CA_3,HOBBIES_2_002,11236,1.97
CA_3,HOBBIES_2_002,11237,1.97
CA_3,HOBBIES_2_002,11238,1.97
CA_3,HOBBIES_2_002,11239,1.97
CA_3,HOBBIES_2_002,11240,1.97
CA_3,HOBBIES_2_002,11241,1.97
CA_3,HOBBIES_2_002,11242,1.97
CA_3,HOBBIES_2_002,11243,1.97
CA_3,HOBBIES_2_002,11244,1.97
CA_3,HOBBIES_2_002,11245,1.97
CA_3,HOBBIES_2_002,11246,1.97
CA_3,HOBBIES_2_002,11247,1.97
CA_3,HOBBIES_2_002,11248,1.97
CA_3,HOBBIES_2_002,11249,1.97
CA_3,HOBBIES_2_002,11250,1.97
CA_3,HOBBIES_2_002,11251,1.97
CA_3,HOBBIES_2_002,11252,1.97
CA_3,HOBBIES_2_002,11301,1.97
CA_3,HOBBIES_2_002,11302,1.97
CA_3,HOBBIES_2_002,11303,1.97
CA_3,HOBBIES_2_002,11304,1.97
CA_3,HOBBIES_2_002,11305,1.97
CA_3,HOBBIES_2_002,11306,1.97
CA_3,HOBBIES_2_002,11307,1.97
CA_3,HOBBIES_2_002,11308,1.97
CA_3,HOBBIES_2_002,11309,1.97
CA_3,HOBBIES_2_002,11310,1.97
CA_3,HOBBIES_2_002,11311,1.97
CA_3,HOBBIES_2_002,11312,1.97
CA_3,HOBBIES_2_002,11313,1.97
CA_3,HOBBIES_2_002,11314,1.97
CA_3,HOBBIES_2_002,11315,1.97
CA_3,HOBBIES_2_002,11316,1.97
CA_3,HOBBIES_2_002,11317,1.97
CA_3,HOBBIES_2_002,11318,1.97
CA_3,HOBBIES_2_002,11319,1.97
CA_3,HOBBIES_2_002,11320,1.97
CA_3,HOBBIES_2_002,11321,1.97
CA_3,HOBBIES_2_002,11322,1.97
CA_3,HOBBIES_2_002,11323,1.97
CA_3,HOBBIES_2_002,11324,1.97
CA_3,HOBBIES_2_002,11325,1.97
CA_3,HOBBIES_2_002,11326,1.97
CA_3,HOBBIES_2_002,11327,1.97
CA_3,HOBBIES_2_002,11328,1.97
CA_3,HOBBIES_2_002,11329,1.97
CA_3,HOBBIES_2_002,11330,1.97
CA_3,HOBBIES_2_002,11331,1.97
CA_3,HOBBIES_2_002,11332,1.97
CA_3,HOBBIES_2_002,11333,1.97
CA_3,HOBBIES_2_002,11334,1.97
CA_3,HOBBIES_2_002,11335,1.97
CA_3,HOBBIES_2_002,11336,1.97
CA_3,HOBBIES_2_002,11337,1.97
CA_3,HOBBIES_2_002,11338,1.97
CA_3,HOBBIES_2_002,11339,1.97
CA_3,HOBBIES_2_002,11340,1.97
CA_3,HOBBIES_2_002,11341,1.97
CA_3,HOBBIES_2_002,11342,1.97
CA_3,HOBBIES_2_002,11343,1.97
CA_3,HOBBIES_2_002,11344,1.97
CA_3,HOBBIES_2_002,11345,1.97
CA_3,HOBBIES_2_002,11346,1.97
CA_3,HOBBIES_2_002,11347,1.97
CA_3,HOBBIES_2_002,11348,1.97
CA_3,HOBBIES_2_002,11349,1.97
CA_3,HOBBIES_2_002,11350,1.97
CA_3,HOBBIES_2_002,11351,1.97
CA_3,HOBBIES_2_002,11352,1.97
CA_3,HOBBIES_2_002,11353,1.97
CA_3,HOBBIES_2_002,11401,1.97
CA_3,HOBBIES_2_002,11402,1.97
CA_3,HOBBIES_2_002,11403,1.97
CA_3,HOBBIES_2_002,11404,1.97
CA_3,HOBBIES_2_002,11405,1.97
CA_3,HOBBIES_2_002,11406,1.97
CA_3,HOBBIES_2_002,11407,1.97
CA_3,HOBBIES_2_002,11408,1.97
CA_3,HOBBIES_2_002,11409,1.97
CA_3,HOBBIES_2_002,11410,1.97
CA_3,HOBBIES_2_002,11411,1.97
CA_3,HOBBIES_2_002,11412,1.97
CA_3,HOBBIES_2_002,11413,1.97
CA_3,HOBBIES_2_002,11414,1.97
CA_3,HOBBIES_2_002,11415,1.97
CA_3,HOBBIES_2_002,11416,1.97
CA_3,HOBBIES_2_002,11417,1.97
CA_3,HOBBIES_2_002,11418,1.97
CA_3,HOBBIES_2_002,11419,1.97
CA_3,HOBBIES_2_002,11420,1.97
CA_3,HOBBIES_2_002,11421,1.97
CA_3,HOBBIES_2_002,11422,1.97
CA_3,HOBBIES_2_002,11423,1.97
CA_3,HOBBIES_2_002,11424,1.97
CA_3,HOBBIES_2_002,11425,1.97
CA_3,HOBBIES_2_002,11426,1.97
CA_3,HOBBIES_2_002,11427,1.97
CA_3,HOBBIES_2_002,11428,1.97
CA_3,HOBBIES_2_002,11429,1.97
CA_3,HOBBIES_2_002,11430,1.97
CA_3,HOBBIES_2_002,11431,1.97
CA_3,HOBBIES_2_002,11432,1.97
CA_3,HOBBIES_2_002,11433,1.97
CA_3,HOBBIES_2_002,11434,1.97
CA_3,HOBBIES_2_002,11435,1.97
CA_3,HOBBIES_2_002,11436,1.47
CA_3,HOBBIES_2_002,11437,1.47
CA_3,HOBBIES_2_002,11438,1.47
CA_3,HOBBIES_2_002,11439,1.47
CA_3,HOBBIES_2_002,11440,1.47
CA_3,HOBBIES_2_002,11441,1.47
CA_3,HOBBIES_2_002,11442,1.47
CA_3,HOBBIES_2_002,11443,1.47
CA_3,HOBBIES_2_002,11444,1.47
CA_3,HOBBIES_2_002,11445,1.47
CA_3,HOBBIES_2_002,11446,1.47
CA_3,HOBBIES_2_002,11447,1.47
CA_3,HOBBIES_2_002,11448,1.47
CA_3,HOBBIES_2_002,11449,1.47
CA_3,HOBBIES_2_002,11450,1.47
CA_3,HOBBIES_2_002,11451,1.47
CA_3,HOBBIES_2_002,11452,1.47
CA_3,HOBBIES_2_002,11501,1.47
CA_3,HOBBIES_2_002,11502,1.47
CA_3,HOBBIES_2_002,11503,1.47
CA_3,HOBBIES_2_002,11504,1.47
CA_3,HOBBIES_2_002,11505,1.47
CA_3,HOBBIES_2_002,11506,1.47
CA_3,HOBBIES_2_002,11507,1.47
CA_3,HOBBIES_2_002,11508,1.47
CA_3,HOBBIES_2_002,11509,1.47
CA_3,HOBBIES_2_002,11510,1.47
CA_3,HOBBIES_2_002,11511,1.47
CA_3,HOBBIES_2_002,11512,1.47
CA_3,HOBBIES_2_002,11513,1.47
CA_3,HOBBIES_2_002,11514,1.47
CA_3,HOBBIES_2_002,11515,1.47
CA_3,HOBBIES_2_002,11516,1.47
CA_3,HOBBIES_2_002,11517,1.47
CA_3,HOBBIES_2_002,11518,1.47
CA_3,HOBBIES_2_002,11519,1.47
CA_3,HOBBIES_2_002,11520,1.47
CA_3,HOBBIES_2_002,11521,1.47
CA_3,HOBBIES_2_002,11522,1.47
CA_3,HOBBIES_2_002,11523,1.47
CA_3,HOBBIES_2_002,11524,1.47
CA_3,HOBBIES_2_002,11525,1.47
CA_3,HOBBIES_2_002,11526,1.47
CA_3,HOBBIES_2_002,11527,1.47
CA_3,HOBBIES_2_002,11528,1.47
CA_3,HOBBIES_2_002,11529,1.47
CA_3,HOBBIES_2_002,11530,1.47
CA_3,HOBBIES_2_002,11531,1.47
CA_3,HOBBIES_2_002,11532,1.47
CA_3,HOBBIES_2_002,11533,1.47
CA_3,HOBBIES_2_002,11534,1.47
CA_3,HOBBIES_2_002,11535,1.47
CA_3,HOBBIES_2_002,11536,1.47
CA_3,HOBBIES_2_002,11537,1.47
CA_3,HOBBIES_2_002,11538,1.47
CA_3,HOBBIES_2_002,11539,1.47
CA_3,HOBBIES_2_002,11540,1.47
CA_3,HOBBIES_2_002,11541,1.47
CA_3,HOBBIES_2_002,11542,1.47
CA_3,HOBBIES_2_002,11543,1.47
CA_3,HOBBIES_2_002,11544,1.47
CA_3,HOBBIES_2_002,11545,1.47
CA_3,HOBBIES_2_002,11546,1.47
CA_3,HOBBIES_2_002,11547,1.47
CA_3,HOBBIES_2_002,11548,1.47
CA_3,HOBBIES_2_002,11549,1.47
CA_3,HOBBIES_2_002,11550,1.47
CA_3,HOBBIES_2_002,11551,1.47
CA_3,HOBBIES_2_002,11552,1.47
CA_3,HOBBIES_2_002,11601,1.47
CA_3,HOBBIES_2_002,11602,1.47
CA_3,HOBBIES_2_002,11603,1.47
CA_3,HOBBIES_2_002,11604,1.47
CA_3,HOBBIES_2_002,11605,1.47
CA_3,HOBBIES_2_002,11606,1.47
CA_3,HOBBIES_2_002,11607,1.47
CA_3,HOBBIES_2_002,11608,1.47
CA_3,HOBBIES_2_002,11609,1.47
CA_3,HOBBIES_2_002,11610,1.47
CA_3,HOBBIES_2_002,11611,1.47
CA_3,HOBBIES_2_002,11612,1.47
CA_3,HOBBIES_2_002,11613,1.47
CA_3,HOBBIES_2_002,11614,1.47
CA_3,HOBBIES_2_002,11615,1.47
CA_3,HOBBIES_2_002,11616,1.47
CA_3,HOBBIES_2_002,11617,1.47
CA_3,HOBBIES_2_002,11618,1.47
CA_3,HOBBIES_2_002,11619,1.47
CA_3,HOBBIES_2_002,11620,1.47
CA_3,HOBBIES_2_002,11621,1.47
CA_3,HOBBIES_2_003,11107,1.97
CA_3,HOBBIES_2_003,11108,1.97
CA_3,HOBBIES_2_003,11109,1.97
CA_3,HOBBIES_2_003,11110,1.97
CA_3,HOBBIES_2_003,11111,1.97
CA_3,HOBBIES_2_003,11112,1.97
CA_3,HOBBIES_2_003,11113,1.97
CA_3,HOBBIES_2_003,11114,1.97
CA_3,HOBBIES_2_003,11115,1.97
CA_3,HOBBIES_2_003,11116,1.97
CA_3,HOBBIES_2_003,11117,1.97
CA_3,HOBBIES_2_003,11118,1.97
CA_3,HOBBIES_2_003,11119,1.97
CA_3,HOBBIES_2_003,11120,1.97
CA_3,HOBBIES_2_003,11121,1.97
CA_3,HOBBIES_2_003,11122,1.97
CA_3,HOBBIES_2_003,11123,1.97
CA_3,HOBBIES_2_003,11124,1.97
CA_3,HOBBIES_2_003,11125,1.97
CA_3,HOBBIES_2_003,11126,1.97
CA_3,HOBBIES_2_003,11127,1.97
CA_3,HOBBIES_2_003,11128,1.97
CA_3,HOBBIES_2_003,11129,1.97
CA_3,HOBBIES_2_003,11130,1.97
CA_3,HOBBIES_2_003,11131,1.97
CA_3,HOBBIES_2_003,11132,1.97
CA_3,HOBBIES_2_003,11133,1.97
CA_3,HOBBIES_2_003,11134,1.97
CA_3,HOBBIES_2_003,11135,1.97
CA_3,HOBBIES_2_003,11136,1.97
CA_3,HOBBIES_2_003,11137,1.97
CA_3,HOBBIES_2_003,11138,1.97
CA_3,HOBBIES_2_003,11139,1.97
CA_3,HOBBIES_2_003,11140,1.97
CA_3,HOBBIES_2_003,11141,1.97
CA_3,HOBBIES_2_003,11142,1.97
CA_3,HOBBIES_2_003,11143,1.97
CA_3,HOBBIES_2_003,11144,1.97
CA_3,HOBBIES_2_003,11145,1.97
CA_3,HOBBIES_2_003,11146,1.97
CA_3,HOBBIES_2_003,11147,1.97
CA_3,HOBBIES_2_003,11148,1.97
CA_3,HOBBIES_2_003,11149,1.97
CA_3,HOBBIES_2_003,11150,1.97
CA_3,HOBBIES_2_003,11151,1.97
CA_3,HOBBIES_2_003,11152,1.97
